state-name,constituency-name,candidate-name,category,party-name,total-votes,candidate-vote-share,result,phone-number,email-address
West Bengal,Bolpur,DAS RAMPRASAD,SC,BJP,592769,40.55,2nd place,Not Found,Not Found
West Bengal,Bolpur,RAM CHANDRA DOME,SC,CPIM,91964,6.29,3rd place,Not Found,Not Found
West Bengal,Birbhum,SATABDI ROY,GENERAL,AITC,654077,45.11,Winner,Not Found,Not Found
West Bengal,Birbhum,DUDH KUMAR MONDAL,GENERAL,BJP,565153,38.97,2nd place,Not Found,Not Found
West Bengal,Birbhum,KARIM REZAUL,GENERAL,CPIM,96763,6.67,3rd place,Not Found,Not Found
Chhattisgarh,SARGUJA,Renuka Singh Saruta,ST,BJP,663711,51.8,Winner,Not Found,Not Found
Chhattisgarh,SARGUJA,Khel Sai Singh,ST,INC,505838,39.48,2nd place,Not Found,Not Found
Chhattisgarh,SARGUJA,NOTA,,NOTA,29265,2.28,3rd place,NA,NA
Chhattisgarh,RAIGARH,GOMATI SAI,ST,BJP,658335,48.74,Winner,Not Found,Not Found
Chhattisgarh,RAIGARH,LALJEET SINGH RATHIA,ST,INC,592308,43.85,2nd place,Not Found,Not Found
Chhattisgarh,RAIGARH,INNOCENT KUJUR,ST,BSP,26596,1.97,3rd place,Not Found,Not Found
Chhattisgarh,JANJGIR-CHAMPA,GUHARAM AJGALLEY,SC,BJP,572790,45.88,Winner,Not Found,Not Found
Chhattisgarh,JANJGIR-CHAMPA,RAVI PARASRAM BHARDWAJ,SC,INC,489535,39.21,2nd place,Not Found,Not Found
Chhattisgarh,JANJGIR-CHAMPA,DAURAM RATNAKAR,SC,BSP,131387,10.52,3rd place,Not Found,Not Found
Chhattisgarh,KORBA,JYOTSNA CHARANDAS MAHANT,GENERAL,INC,523310,46.01,Winner,Not Found,Not Found
Chhattisgarh,KORBA,JYOTI NAND DUBEY,GENERAL,BJP,497061,43.7,2nd place,Not Found,Not Found
Chhattisgarh,KORBA,TULESHWAR HIRASINGH MARKAM,ST,GGP,37417,3.29,3rd place,Not Found,Not Found
Chhattisgarh,BILASPUR,ARUN SAO,GENERAL,BJP,634559,52.43,Winner,Not Found,Not Found
Chhattisgarh,BILASPUR,ATAL SHRIVASTAV,GENERAL,INC,492796,40.72,2nd place,Not Found,Not Found
Chhattisgarh,BILASPUR,UTTAM DAS GUROO GOSAI,GENERAL,BSP,21180,1.75,3rd place,Not Found,Not Found
Chhattisgarh,RAJNANDGAON,SANTOSH PANDEY,GENERAL,BJP,662387,50.65,Winner,Not Found,Not Found
Chhattisgarh,RAJNANDGAON,BHOLA RAM SAHU,GENERAL,INC,550421,42.09,2nd place,Not Found,Not Found
Chhattisgarh,RAJNANDGAON,NOTA,,NOTA,19436,1.49,3rd place,NA,NA
Chhattisgarh,DURG,VIJAY BAGHEL,GENERAL,BJP,849374,60.99,Winner,Not Found,Not Found
Chhattisgarh,DURG,PRATIMA CHANDRAKAR,GENERAL,INC,457396,32.84,2nd place,Not Found,Not Found
Chhattisgarh,DURG,GEETANJALI SINGH,GENERAL,BSP,20124,1.44,3rd place,Not Found,Not Found
Chhattisgarh,RAIPUR,Sunil Kumar Soni,GENERAL,BJP,837902,59.97,Winner,Not Found,Not Found
Chhattisgarh,RAIPUR,Pramod Dubey,GENERAL,INC,489664,35.05,2nd place,Not Found,Not Found
Chhattisgarh,RAIPUR,Khilesh Kumar Sahu Alias Khileshwar,GENERAL,BSP,10597,0.76,3rd place,Not Found,Not Found
Chhattisgarh,MAHASAMUND,CHUNNI LAL SAHU,GENERAL,BJP,616580,50.42,Winner,Not Found,Not Found
Chhattisgarh,MAHASAMUND,DHANENDRA SAHU,GENERAL,INC,526069,43.02,2nd place,Not Found,Not Found
Chhattisgarh,MAHASAMUND,NOTA,,NOTA,21241,1.74,3rd place,NA,NA
Chhattisgarh,BASTAR,DEEPAK BAIJ,ST,INC,402527,44.05,Winner,Not Found,Not Found
Chhattisgarh,BASTAR,BAIDU RAM KASHYAP,ST,BJP,363545,39.79,2nd place,Not Found,Not Found
Chhattisgarh,BASTAR,NOTA,,NOTA,41667,4.56,3rd place,NA,NA
Chhattisgarh,KANKER,MOHAN MANDAVI,ST,BJP,546233,47.08,Winner,Not Found,Not Found
Chhattisgarh,KANKER,BIRESH THAKUR,ST,INC,539319,46.48,2nd place,Not Found,Not Found
Chhattisgarh,KANKER,NOTA,,NOTA,26713,2.3,3rd place,NA,NA
Jharkhand,Rajmahal,VIJAY KUMAR HANSDAK,ST,JMM,507830,48.46,Winner,Not Found,Not Found
Jharkhand,Rajmahal,HEMLAL MURMU,ST,BJP,408635,39.0,2nd place,Not Found,Not Found
Jharkhand,Rajmahal,GOPIN SOREN,ST,CPIM,35586,3.4,3rd place,Not Found,Not Found
Jharkhand,Dumka,SUNIL SOREN,ST,BJP,484923,47.26,Winner,Not Found,Not Found
Jharkhand,Dumka,SHIBU SOREN,ST,JMM,437333,42.63,2nd place,Not Found,Not Found
Jharkhand,Dumka,DR. SHRILAL KISKU,ST,IND,16562,1.61,3rd place,Not Found,Not Found
Jharkhand,Godda,Nishikant Dubey,GENERAL,BJP,637610,53.39,Winner,Not Found,Not Found
Jharkhand,Godda,Pradeep Yadav,GENERAL,JVM,453383,37.96,2nd place,Not Found,Not Found
Jharkhand,Godda,NOTA,,NOTA,18683,1.56,3rd place,NA,NA
Jharkhand,Chatra,SUNIL KUMAR SINGH,GENERAL,BJP,528077,57.03,Winner,Not Found,Not Found
Jharkhand,Chatra,MANOJ KUMAR YADAV,GENERAL,INC,150206,16.22,2nd place,Not Found,Not Found
Jharkhand,Chatra,SUBHASH PRASAD YADAV,GENERAL,RJD,83425,9.01,3rd place,Not Found,Not Found
Jharkhand,Kodarma,ANNPURNA DEVI,GENERAL,BJP,753016,62.25,Winner,Not Found,Not Found
Jharkhand,Kodarma,BABU LAL MARANDI,ST,JVM,297416,24.59,2nd place,Not Found,Not Found
Jharkhand,Kodarma,RAJ KUMAR YADAV,GENERAL,CPI(ML)(L),68207,5.64,3rd place,Not Found,Not Found
Jharkhand,Giridih,Chandra Prakash Choudhary,GENERAL,AJSUP,648277,58.55,Winner,Not Found,Not Found
Jharkhand,Giridih,Jagarnath Mahto,GENERAL,JMM,399930,36.12,2nd place,Not Found,Not Found
Jharkhand,Giridih,NOTA,,NOTA,19708,1.78,3rd place,NA,NA
Jharkhand,Dhanbad,PASHUPATI NATH SINGH,GENERAL,BJP,827234,66.01,Winner,Not Found,Not Found
Jharkhand,Dhanbad,KIRTI AZAD,GENERAL,INC,341040,27.21,2nd place,Not Found,Not Found
Jharkhand,Dhanbad,RAJESH KUMAR SINGH,GENERAL,IND,11110,0.89,3rd place,Not Found,Not Found
Jharkhand,Ranchi,SANJAY SETH,GENERAL,BJP,706510,57.18,Winner,Not Found,Not Found
Jharkhand,Ranchi,SUBODH KANT SAHAY,GENERAL,INC,423730,34.29,2nd place,Not Found,Not Found
Jharkhand,Ranchi,RAM TAHAL CHOUDHARY,GENERAL,IND,29539,2.39,3rd place,Not Found,Not Found
Jharkhand,Jamshedpur,Bidyut Baran Mahato,GENERAL,BJP,679632,59.39,Winner,Not Found,Not Found
Jharkhand,Jamshedpur,Champai Soren,ST,JMM,377542,32.99,2nd place,Not Found,Not Found
Jharkhand,Jamshedpur,Anjana Mahata,GENERAL,AITC,9542,0.83,3rd place,Not Found,Not Found
Jharkhand,Singhbhum,GEETA KORA,ST,INC,431815,49.1,Winner,Not Found,Not Found
Jharkhand,Singhbhum,LAXMAN GILUWA,ST,BJP,359660,40.89,2nd place,Not Found,Not Found
Jharkhand,Singhbhum,NOTA,,NOTA,24270,2.76,3rd place,NA,NA
Jharkhand,Khunti,ARJUN MUNDA,ST,BJP,382638,45.94,Winner,Not Found,Not Found
Jharkhand,Khunti,KALI CHARAN MUNDA,ST,INC,381193,45.77,2nd place,Not Found,Not Found
Jharkhand,Khunti,NOTA,,NOTA,21245,2.55,3rd place,NA,NA
Jharkhand,Lohardaga,SUDARSHAN BHAGAT,ST,BJP,371595,45.41,Winner,Not Found,Not Found
Jharkhand,Lohardaga,SUKHDEO BHAGAT,ST,INC,361232,44.14,2nd place,Not Found,Not Found
Jharkhand,Lohardaga,DEOKUMAR DHAN,ST,JKP,19546,2.39,3rd place,Not Found,Not Found
Jharkhand,Palamau,VISHNU DAYAL RAM,SC,BJP,755659,62.43,Winner,Not Found,Not Found
Jharkhand,Palamau,GHURAN RAM,SC,RJD,278053,22.97,2nd place,Not Found,Not Found
Jharkhand,Palamau,ANJANA BHUIYAN,SC,BSP,53597,4.43,3rd place,Not Found,Not Found
Jharkhand,Hazaribagh,JAYANT SINHA,GENERAL,BJP,728798,67.4,Winner,Not Found,Not Found
Jharkhand,Hazaribagh,GOPAL PRASAD SAHU,GENERAL,INC,249250,23.05,2nd place,Not Found,Not Found
Jharkhand,Hazaribagh,BHUBNESHWAR PRASAD MEHTA,GENERAL,CPI,32109,2.97,3rd place,Not Found,Not Found
Uttarakhand,Tehri Garhwal,MALA RAJYA LAXMI SHAH,GENERAL,BJP,565333,64.3,Winner,Not Found,Not Found
Uttarakhand,Tehri Garhwal,PRITAM SINGH,ST,INC,264747,30.11,2nd place,Not Found,Not Found
Uttarakhand,Tehri Garhwal,GOPAL MANI,GENERAL,IND,10686,1.22,3rd place,Not Found,Not Found
Uttarakhand,Garhwal,Tirath Singh Rawat,GENERAL,BJP,506980,67.78,Winner,Not Found,Not Found
Uttarakhand,Garhwal,Manish Khanduri,GENERAL,INC,204311,27.31,2nd place,Not Found,Not Found
Uttarakhand,Garhwal,NOTA,,NOTA,12276,1.64,3rd place,NA,NA
Uttarakhand,Almora,Ajay Tamta,SC,BJP,444651,63.54,Winner,Not Found,Not Found
Uttarakhand,Almora,Pradeep Tamta,SC,INC,211665,30.25,2nd place,Not Found,Not Found
Uttarakhand,Almora,NOTA,,NOTA,15505,2.22,3rd place,NA,NA
Uttarakhand,Nainital-udhamsingh Nagar,Ajay Bhatt,GENERAL,BJP,772195,61.24,Winner,Not Found,Not Found
Uttarakhand,Nainital-udhamsingh Nagar,Harish Rawat,GENERAL,INC,433099,34.35,2nd place,Not Found,Not Found
Uttarakhand,Nainital-udhamsingh Nagar,Er. Navneet Agarwal,GENERAL,BSP,28455,2.26,3rd place,Not Found,Not Found
Uttarakhand,Hardwar,Ramesh Pokhriyal 'Nishank',GENERAL,BJP,665674,52.28,Winner,Not Found,Not Found
Uttarakhand,Hardwar,Ambrish Kumar,GENERAL,INC,406945,31.96,2nd place,Not Found,Not Found
Uttarakhand,Hardwar,Dr. Antriksh Saini,GENERAL,BSP,173528,13.63,3rd place,Not Found,Not Found
Telangana,Adilabad ,SOYAM BAPU RAO,ST,BJP,377374,35.47,Winner,Not Found,Not Found
Telangana,Adilabad ,Godam Nagesh,ST,TRS,318814,29.96,2nd place,Not Found,Not Found
Telangana,Adilabad ,RATHOD RAMESH,ST,INC,314238,29.53,3rd place,Not Found,Not Found
Telangana,Peddapalle ,Venkatesh Netha Borlakunta,SC,TRS,441321,45.49,Winner,Not Found,Not Found
Telangana,Peddapalle ,Agam Chandrasekhar,SC,INC,346141,35.68,2nd place,Not Found,Not Found
Telangana,Peddapalle ,S.Kumar,SC,BJP,92606,9.55,3rd place,Not Found,Not Found
Telangana,Karimnagar ,BANDI SANJAY KUMAR,GENERAL,BJP,498276,43.4,Winner,Not Found,Not Found
Telangana,Karimnagar ,BOIANAPALLI VINOD KUMAR,GENERAL,TRS,408768,35.6,2nd place,Not Found,Not Found
Telangana,Karimnagar ,Ponnam Prabhaker,GENERAL,INC,179258,15.61,3rd place,Not Found,Not Found
Telangana,Nizamabad,ARVIND DHARMAPURI,GENERAL,BJP,480584,45.2,Winner,Not Found,Not Found
Telangana,Nizamabad,KALVAKUNTLA KAVITHA,GENERAL,TRS,409709,38.54,2nd place,Not Found,Not Found
Telangana,Nizamabad,MADHU GOUD YASKHI,GENERAL,INC,69240,6.51,3rd place,Not Found,Not Found
Telangana,Zahirabad,B.B.PATIL,GENERAL,TRS,434244,41.57,Winner,Not Found,Not Found
Telangana,Zahirabad,MADAN MOHAN RAO,GENERAL,INC,428015,40.98,2nd place,Not Found,Not Found
Telangana,Zahirabad,BANALA LAXMA REDDY,GENERAL,BJP,138947,13.3,3rd place,Not Found,Not Found
Telangana,Medak,Kotha Prabhakar Reddy,GENERAL,TRS,596048,51.82,Winner,Not Found,Not Found
Telangana,Medak,Anil Kumar Gali,GENERAL,INC,279621,24.31,2nd place,Not Found,Not Found
Telangana,Medak,Madavaneni Raghunandan Rao,GENERAL,BJP,201567,17.52,3rd place,Not Found,Not Found
Telangana,Malkajgiri,ANUMULA REVANTH REDDY,GENERAL,INC,603748,38.61,Winner,Not Found,Not Found
Telangana,Malkajgiri,RAJASHEKAR REDDY MARRI,GENERAL,TRS,592829,37.91,2nd place,Not Found,Not Found
Telangana,Malkajgiri,RAMCHANDER RAO NARAPARAJU,GENERAL,BJP,304282,19.46,3rd place,Not Found,Not Found
Telangana,Secundrabad,G . KISHAN REDDY,GENERAL,BJP,384780,42.04,Winner,Not Found,Not Found
Telangana,Secundrabad,TALASANI SAI KIRAN YADAV,GENERAL,TRS,322666,35.25,2nd place,Not Found,Not Found
Telangana,Secundrabad,ANJAN KUMAR YADAV. M,GENERAL,INC,173229,18.93,3rd place,Not Found,Not Found
Telangana,Hyderabad,ASADUDDIN OWAISI,GENERAL,AIMIM,517471,58.94,Winner,Not Found,Not Found
Telangana,Hyderabad,Dr. BHAGAVANTH RAO,GENERAL,BJP,235285,26.8,2nd place,Not Found,Not Found
Telangana,Hyderabad,PUSTHE SRIKANTH,GENERAL,TRS,63239,7.2,3rd place,Not Found,Not Found
Telangana,CHEVELLA,Dr. G. Ranjith Reddy,GENERAL,TRS,528148,40.6,Winner,Not Found,Not Found
Telangana,CHEVELLA,Konda Vishweshwar Reddy,GENERAL,INC,513831,39.5,2nd place,Not Found,Not Found
Telangana,CHEVELLA,B. Janardhan Reddy,GENERAL,BJP,201960,15.52,3rd place,Not Found,Not Found
Telangana,Mahbubnagar,MANNE SRINIVAS REDDY,GENERAL,TRS,411402,41.78,Winner,Not Found,Not Found
Telangana,Mahbubnagar,ARUNA D.K,GENERAL,BJP,333573,33.87,2nd place,Not Found,Not Found
Telangana,Mahbubnagar,CHALLA VAMSHI CHAND REDDY,GENERAL,INC,193631,19.66,3rd place,Not Found,Not Found
Telangana,Nagarkurnool,POTHUGANTI RAMULU,SC,TRS,499672,50.48,Winner,Not Found,Not Found
Telangana,Nagarkurnool,DR MALLU RAVI,SC,INC,309924,31.31,2nd place,Not Found,Not Found
Telangana,Nagarkurnool,SHRUTHI BANGARU ALIAS BANGARU SHRUTHI,SC,BJP,129021,13.03,3rd place,Not Found,Not Found
Telangana,Nalgonda,UTTAM KUMAR REDDY NALAMADA,GENERAL,INC,526028,44.73,Winner,Not Found,Not Found
Telangana,Nalgonda,VEMIREDDY NARASIMHA REDDY,GENERAL,TRS,500346,42.55,2nd place,Not Found,Not Found
Telangana,Nalgonda,GARLAPATI JITHENDRA KUMAR,GENERAL,BJP,52709,4.48,3rd place,Not Found,Not Found
Telangana,Bhongir ,Komati Reddy Venkat Reddy,GENERAL,INC,532795,43.93,Winner,Not Found,Not Found
Telangana,Bhongir ,Dr. Boora Narsaiah Goud,GENERAL,TRS,527576,43.5,2nd place,Not Found,Not Found
Telangana,Bhongir ,P.V. Shyam Sunder Rao,GENERAL,BJP,65457,5.4,3rd place,Not Found,Not Found
Telangana,Warangal,DAYAKAR PASUNOORI,SC,TRS,612498,57.69,Winner,Not Found,Not Found
Telangana,Warangal,DOMMATI SAMBAIAH,SC,INC,262200,24.7,2nd place,Not Found,Not Found
Telangana,Warangal,CHINTHA SAMBAMURTHY,SC,BJP,83777,7.89,3rd place,Not Found,Not Found
Telangana,Mahabubabad  ,Kavitha Malothu,ST,TRS,462109,46.98,Winner,Not Found,Not Found
Telangana,Mahabubabad  ,Balaram Naik Porika,ST,INC,315446,32.07,2nd place,Not Found,Not Found
Telangana,Mahabubabad  ,Arun Kumar Mypathi,ST,TJS,57073,5.8,3rd place,Not Found,Not Found
Telangana,Khammam ,NAMA NAGESWR RAO,GENERAL,TRS,567459,49.78,Winner,Not Found,Not Found
Telangana,Khammam ,RENUKA CHOWDHURY,GENERAL,INC,399397,35.04,2nd place,Not Found,Not Found
Telangana,Khammam ,Boda Venkat,SC,CPIM,57102,5.01,3rd place,Not Found,Not Found
Andaman & Nicobar Islands,Andaman & Nicobar Islands,KULDEEP RAI SHARMA,GENERAL,INC,95308,45.95,Winner,Not Found,Not Found
Andaman & Nicobar Islands,Andaman & Nicobar Islands,VISHAL JOLLY,GENERAL,BJP,93901,45.28,2nd place,Not Found,Not Found
Andaman & Nicobar Islands,Andaman & Nicobar Islands,PARITOSH KUMAR HALDAR,GENERAL,IND,5341,2.58,3rd place,Not Found,Not Found
Chandigarh,CHANDIGARH,KIRRON KHER,GENERAL,BJP,231188,50.63,Winner,Not Found,Not Found
Chandigarh,CHANDIGARH,PAWAN KUMAR BANSAL,GENERAL,INC,184218,40.34,2nd place,Not Found,Not Found
Chandigarh,CHANDIGARH,HARMOHAN DHAWAN,GENERAL,AAAP,13781,3.02,3rd place,Not Found,Not Found
Dadra & Nagar Haveli,Dadra And Nagar Haveli,DELKAR MOHANBHAI SANJIBHAI,ST,IND,90421,45.44,Winner,Not Found,Not Found
Dadra & Nagar Haveli,Dadra And Nagar Haveli,PATEL NATUBHAI GOMANBHAI,ST,BJP,81420,40.92,2nd place,Not Found,Not Found
Dadra & Nagar Haveli,Dadra And Nagar Haveli,TOKIYA PRABHUBHAI,ST,INC,8608,4.33,3rd place,Not Found,Not Found
Daman & Diu,Daman & diu,LALUBHAI BABUBHAI PATEL,GENERAL,BJP,37597,42.98,Winner,Not Found,Not Found
Daman & Diu,Daman & diu,KETAN DAHYABHAI PATEL,GENERAL,INC,27655,31.62,2nd place,Not Found,Not Found
Daman & Diu,Daman & diu,PATEL UMESHBHAI BABUBHAI,GENERAL,IND,19938,22.79,3rd place,Not Found,Not Found
NCT OF Delhi,CHANDNI CHOWK                 ,HARSH VARDHAN,GENERAL,BJP,519055,52.92,Winner,Not Found,Not Found
NCT OF Delhi,CHANDNI CHOWK                 ,JAI PRAKASH AGARWAL,GENERAL,INC,290910,29.66,2nd place,Not Found,Not Found
NCT OF Delhi,CHANDNI CHOWK                 ,PANKAJ KUMAR GUPTA,GENERAL,AAAP,144551,14.74,3rd place,Not Found,Not Found
NCT OF Delhi,NORTH EAST DELHI              ,MANOJ TIWARI,GENERAL,BJP,787799,53.86,Winner,Not Found,Not Found
NCT OF Delhi,NORTH EAST DELHI              ,SHEILA DIKSHIT,GENERAL,INC,421697,28.83,2nd place,Not Found,Not Found
NCT OF Delhi,NORTH EAST DELHI              ,DILIP PANDEY,GENERAL,AAAP,190856,13.05,3rd place,Not Found,Not Found
NCT OF Delhi,EAST DELHI                    ,GAUTAM GAMBHIR,GENERAL,BJP,696156,55.33,Winner,Not Found,Not Found
NCT OF Delhi,EAST DELHI                    ,ARVINDER SINGH LOVELY,GENERAL,INC,304934,24.24,2nd place,Not Found,Not Found
NCT OF Delhi,EAST DELHI                    ,ATISHI,GENERAL,AAAP,219328,17.43,3rd place,Not Found,Not Found
NCT OF Delhi,NEW DELHI                     ,MEENAKASHI LEKHI,GENERAL,BJP,504206,54.77,Winner,Not Found,Not Found
NCT OF Delhi,NEW DELHI                     ,AJAY MAKAN,GENERAL,INC,247702,26.91,2nd place,Not Found,Not Found
NCT OF Delhi,NEW DELHI                     ,BRIJESH GOYAL,GENERAL,AAAP,150342,16.33,3rd place,Not Found,Not Found
NCT OF Delhi,NORTH WEST DELHI              ,HANS RAJ HANS,SC,BJP,848663,60.49,Winner,Not Found,Not Found
NCT OF Delhi,NORTH WEST DELHI              ,GUGAN SINGH,SC,AAAP,294766,21.01,2nd place,Not Found,Not Found
NCT OF Delhi,NORTH WEST DELHI              ,RAJESH LILOTHIA,SC,INC,236882,16.88,3rd place,Not Found,Not Found
NCT OF Delhi,WEST DELHI                    ,PARVESH SAHIB SINGH VERMA,GENERAL,BJP,865648,60.01,Winner,Not Found,Not Found
NCT OF Delhi,WEST DELHI                    ,MAHABAL MISHRA,GENERAL,INC,287162,19.91,2nd place,Not Found,Not Found
NCT OF Delhi,WEST DELHI                    ,BALBIR SINGH JAKHAR,GENERAL,AAAP,251873,17.46,3rd place,Not Found,Not Found
NCT OF Delhi,SOUTH DELHI                   ,RAMESH BIDHURI,GENERAL,BJP,687014,56.57,Winner,Not Found,Not Found
NCT OF Delhi,SOUTH DELHI                   ,RAGHAV CHADHA,GENERAL,AAAP,319971,26.34,2nd place,Not Found,Not Found
NCT OF Delhi,SOUTH DELHI                   ,VIJENDER,GENERAL,INC,164613,13.55,3rd place,Not Found,Not Found
Lakshadweep,Lakshadweep,MOHAMMED FAIZAL PP,ST,NCP,22851,48.59,Winner,Not Found,Not Found
Lakshadweep,Lakshadweep,HAMDULLAH SAYEED,ST,INC,22028,46.84,2nd place,Not Found,Not Found
Lakshadweep,Lakshadweep,DR. MOHAMMED SADIQUE KP,ST,JD(U),1342,2.85,3rd place,Not Found,Not Found
Puducherry,Puducherry,Ve. VAITHILINGAM,GENERAL,INC,444981,56.26,Winner,Not Found,Not Found
Puducherry,Puducherry,Dr. NARAYANASAMY KESAVAN,GENERAL,AINRC,247956,31.35,2nd place,Not Found,Not Found
Puducherry,Puducherry,Dr.M.A.S. SUBRAMANIAN,GENERAL,MNM,38068,4.81,3rd place,Not Found,Not Found
