state-name,constituency-name,candidate-name,category,party-name,total-votes,candidate-vote-share
Tamil Nadu,Tiruvannamalai,VIJAYAN A,SC,IND,623,0.05
Tamil Nadu,Tiruvannamalai,VELU R,SC,IND,1638,0.14
Tamil Nadu,Tiruvannamalai,NOTA,,NOTA,12317,1.07
Tamil Nadu,Arani,ELUMALAI V,GENERAL,ADMK,386954,33.80
Tamil Nadu,Arani,SIVAPRAKASH K,SC,BSP,5678,0.50
Tamil Nadu,Arani,VISHNU PRASAD M K,GENERAL,INC,617760,53.96
Tamil Nadu,Arani,SAKTHIVEL K,SC,TNLK,5317,0.46
Tamil Nadu,Arani,SUNDAR K,SC,ACDP,1972,0.17
Tamil Nadu,Arani,TAMIZHARASI A,GENERAL,NTK,32409,2.83
Tamil Nadu,Arani,SHAJI V,GENERAL,MNM,14776,1.29
Tamil Nadu,Arani,ELUMALAI K,SC,IND,903,0.08
Tamil Nadu,Arani,ELUMALAI S,GENERAL,IND,641,0.06
Tamil Nadu,Arani,KOTHANDAPANI B,SC,IND,967,0.08
Tamil Nadu,Arani,SENJERAJA K N K,GENERAL,IND,2940,0.26
Tamil Nadu,Arani,SENTHAMIZHAN G,GENERAL,IND,46383,4.05
Tamil Nadu,Arani,PERUMAL M,GENERAL,IND,4912,0.43
Tamil Nadu,Arani,RAMAMURTHY S,GENERAL,IND,3614,0.32
Tamil Nadu,Arani,RAMAMURTHY C,GENERAL,IND,1760,0.15
Tamil Nadu,Arani,NOTA,,NOTA,16921,1.48
Tamil Nadu,Viluppuram,KALIYAMOORTHY G,SC,BSP,3943,0.35
Tamil Nadu,Viluppuram,RAVIKUMAR D,SC,DMK,559585,49.25
Tamil Nadu,Viluppuram,ABIRAMI P,SC,TNLK,4739,0.42
Tamil Nadu,Viluppuram,ANBIN POYYAMOZHI S,SC,MNM,17891,1.57
Tamil Nadu,Viluppuram,PRAKALATHA D,SC,NTK,24609,2.17
Tamil Nadu,Viluppuram,RAJA S,SC,AgIMK,2532,0.22
Tamil Nadu,Viluppuram,VADIVEL RAVANAN S,SC,PMK,431517,37.98
Tamil Nadu,Viluppuram,ARASAN K,SC,IND,12781,1.12
Tamil Nadu,Viluppuram,ANBALAGAN T,SC,IND,1314,0.12
Tamil Nadu,Viluppuram,GANAPATHY N,SC,IND,58019,5.11
Tamil Nadu,Viluppuram,KATHIRVEL M,SC,IND,995,0.09
Tamil Nadu,Viluppuram,DESINGU A,SC,IND,1350,0.12
Tamil Nadu,Viluppuram,RAJASEKARAN M,SC,IND,4322,0.38
Tamil Nadu,Viluppuram,NOTA,,NOTA,11943,1.05
Tamil Nadu,Kallakurichi,Gautham Sigamani Pon,GENERAL,DMK,721713,59.90
Tamil Nadu,Kallakurichi,Sakthivel S,GENERAL,BSP,4838,0.40
Tamil Nadu,Kallakurichi,Sudhish L K,GENERAL,DMDK,321794,26.71
Tamil Nadu,Kallakurichi,Ganesh H,GENERAL,MNM,14587,1.21
Tamil Nadu,Kallakurichi,Chandramohan M,GENERAL,VMMKT,1108,0.09
Tamil Nadu,Kallakurichi,Sharfudeen S,GENERAL,NTK,30246,2.51
Tamil Nadu,Kallakurichi,Kannan S,GENERAL,IND,1152,0.10
Tamil Nadu,Kallakurichi,Kumar K R,SC,IND,1411,0.12
Tamil Nadu,Kallakurichi,Komugi Maniyan M,GENERAL,IND,50179,4.16
Tamil Nadu,Kallakurichi,Govindasamy A,GENERAL,IND,938,0.08
Tamil Nadu,Kallakurichi,Sathishkumar A,GENERAL,IND,1024,0.08
Tamil Nadu,Kallakurichi,Sathish Kumar G,GENERAL,IND,1415,0.12
Tamil Nadu,Kallakurichi,Sathees Kumar R,GENERAL,IND,3956,0.33
Tamil Nadu,Kallakurichi,Chandrasekaran V,GENERAL,IND,8066,0.67
Tamil Nadu,Kallakurichi,Siva Kumar P,GENERAL,IND,1824,0.15
Tamil Nadu,Kallakurichi,Sumathi B,SC,IND,10045,0.83
Tamil Nadu,Kallakurichi,Selvam D,GENERAL,IND,4426,0.37
Tamil Nadu,Kallakurichi,Nagarajan S,GENERAL,IND,1082,0.09
Tamil Nadu,Kallakurichi,Prabhu A,GENERAL,IND,3182,0.26
Tamil Nadu,Kallakurichi,Manikandan C,SC,IND,1299,0.11
Tamil Nadu,Kallakurichi,Mannan M P,SC,IND,1130,0.09
Tamil Nadu,Kallakurichi,Mayilamparai Mari A,GENERAL,IND,1151,0.10
Tamil Nadu,Kallakurichi,Ramachandran K,SC,IND,1306,0.11
Tamil Nadu,Kallakurichi,Ramadoss R,GENERAL,IND,4927,0.41
Tamil Nadu,Kallakurichi,NOTA,,NOTA,11576,0.96
Tamil Nadu,Salem,SADAIYAN.M,SC,BSP,3543,0.28
Tamil Nadu,Salem,SARAVANAN.K.R.S,GENERAL,ADMK,459376,36.56
Tamil Nadu,Salem,PARTHIBAN.S.R,GENERAL,DMK,606302,48.26
Tamil Nadu,Salem,SILAMBARASAN.C,SC,TNLK,4563,0.36
Tamil Nadu,Salem,PRABHU MANIKANDAN.M,GENERAL,MNM,58662,4.67
Tamil Nadu,Salem,MOHAN.P,GENERAL,SUCI(C),777,0.06
Tamil Nadu,Salem,RASA.A,GENERAL,NTK,33890,2.70
Tamil Nadu,Salem,AHAMED SHAHJAHAN.M,GENERAL,IND,1369,0.11
Tamil Nadu,Salem,KALAIMANNAN.C,SC,IND,636,0.05
Tamil Nadu,Salem,SIVARAMAN.S,GENERAL,IND,4273,0.34
Tamil Nadu,Salem,SURULIVEL.N.K,GENERAL,IND,1102,0.09
Tamil Nadu,Salem,SELVAM.S.K,GENERAL,IND,52332,4.17
Tamil Nadu,Salem,TAMILARASAN.T,SC,IND,1148,0.09
Tamil Nadu,Salem,NATARAJAN.C,GENERAL,IND,1679,0.13
Tamil Nadu,Salem,PRAVINA.G,SC,IND,1461,0.12
Tamil Nadu,Salem,MANIMARAN.C,GENERAL,IND,1991,0.16
Tamil Nadu,Salem,MADESWARAN.S,GENERAL,IND,773,0.06
Tamil Nadu,Salem,MURTHY KAMARAJAR.M,GENERAL,IND,1465,0.12
Tamil Nadu,Salem,RAVI.A,GENERAL,IND,1556,0.12
Tamil Nadu,Salem,RAMACHANDRAN.K.T,GENERAL,IND,440,0.04
Tamil Nadu,Salem,RAJA.A,SC,IND,450,0.04
Tamil Nadu,Salem,HARIHARAN.K,GENERAL,IND,541,0.04
Tamil Nadu,Salem,NOTA,,NOTA,17130,1.36
Tamil Nadu,Namakkal,KALIAPPAN P,GENERAL,ADMK,361142,31.85
Tamil Nadu,Namakkal,CHINRAJ A.K.P,GENERAL,DMK,626293,55.23
Tamil Nadu,Namakkal,RAMAN V,SC,BSP,3579,0.32
Tamil Nadu,Namakkal,RAMESH T,GENERAL,AHIMSASP,972,0.09
Tamil Nadu,Namakkal,SENTHILMURUGAN S,GENERAL,DMSK,644,0.06
Tamil Nadu,Namakkal,THANGAVELU R,GENERAL,MNM,30947,2.73
Tamil Nadu,Namakkal,BASKAR B,GENERAL,NTK,38531,3.40
Tamil Nadu,Namakkal,MANICKAM S,GENERAL,UMK,777,0.07
Tamil Nadu,Namakkal,MUTHUSAMY M.P.,SC,GPI,1011,0.09
Tamil Nadu,Namakkal,ARUMUGAM V,SC,IND,762,0.07
Tamil Nadu,Namakkal,RAMASAMY N,SC,IND,1868,0.16
Tamil Nadu,Namakkal,RAMASAMY P,GENERAL,IND,726,0.06
Tamil Nadu,Namakkal,KALIYAPPAN K,GENERAL,IND,1821,0.16
Tamil Nadu,Namakkal,KALIAPPAN S,GENERAL,IND,1177,0.10
Tamil Nadu,Namakkal,KALIAPPAN P,GENERAL,IND,2632,0.23
Tamil Nadu,Namakkal,SAKTHIYVEL N.K.S,GENERAL,IND,4398,0.39
Tamil Nadu,Namakkal,SAKTHIVEL S,GENERAL,IND,2544,0.22
Tamil Nadu,Namakkal,SARAVANAVEL R,GENERAL,IND,2935,0.26
Tamil Nadu,Namakkal,SAMINATHAN P.P,GENERAL,IND,23347,2.06
Tamil Nadu,Namakkal,SIVARAJEE S,SC,IND,341,0.03
Tamil Nadu,Namakkal,SELLADURAI S,SC,IND,288,0.03
Tamil Nadu,Namakkal,SELVARAJ K.R,GENERAL,IND,448,0.04
Tamil Nadu,Namakkal,CHO V,SC,IND,459,0.04
Tamil Nadu,Namakkal,NATARAJAN M,GENERAL,IND,2362,0.21
Tamil Nadu,Namakkal,NALLATHAMBI P,GENERAL,IND,526,0.05
Tamil Nadu,Namakkal,PRABHU K,SC,IND,587,0.05
Tamil Nadu,Namakkal,RAMESH T.R,GENERAL,IND,683,0.06
Tamil Nadu,Namakkal,VINOTHKUMAR V,GENERAL,IND,4857,0.43
Tamil Nadu,Namakkal,VIJAYAKARTHIKEYAN B,GENERAL,IND,2044,0.18
Tamil Nadu,Namakkal,NOTA,,NOTA,15073,1.33
Tamil Nadu,Erode,GANESHAMURTHI A,GENERAL,DMK,563591,52.72
Tamil Nadu,Erode,GOPAL M,SC,BSP,4138,0.39
Tamil Nadu,Erode,MANIMARAN G,GENERAL,ADMK,352973,33.02
Tamil Nadu,Erode,KUPPUSAMY P,GENERAL,UMK,3379,0.32
Tamil Nadu,Erode,KUPPUSAMY R,SC,GPI,1603,0.15
Tamil Nadu,Erode,SARAVANAKUMAR A,GENERAL,MNM,47719,4.46
Tamil Nadu,Erode,SEETHALAKSHMI M K,GENERAL,NTK,39010,3.65
Tamil Nadu,Erode,ARUNACHALAM A,GENERAL,IND,2080,0.19
Tamil Nadu,Erode,ANANTHI S,SC,IND,485,0.05
Tamil Nadu,Erode,GANESHAMURTHY A C,GENERAL,IND,1539,0.14
Tamil Nadu,Erode,GANESHAMOORTHY M,GENERAL,IND,1006,0.09
Tamil Nadu,Erode,KATHIRVEL A,SC,IND,728,0.07
Tamil Nadu,Erode,KARTHIKEYAN P,GENERAL,IND,1508,0.14
Tamil Nadu,Erode,CHITRA,SC,IND,1446,0.14
Tamil Nadu,Erode,SUBRAMANIAN K,GENERAL,IND,1278,0.12
Tamil Nadu,Erode,SENTHILKUMAR K C,GENERAL,IND,25858,2.42
Tamil Nadu,Erode,DHARMALINGAM S,SC,IND,2455,0.23
Tamil Nadu,Erode,NATARAJAN A,GENERAL,IND,526,0.05
Tamil Nadu,Erode,PARAMASIVAM N,GENERAL,IND,1167,0.11
Tamil Nadu,Erode,MANI A,GENERAL,IND,579,0.05
Tamil Nadu,Erode,NOTA,,NOTA,14795,1.38
Tamil Nadu,Tiruppur,"AYYANAR, C.",SC,BSP,7321,0.65
Tamil Nadu,Tiruppur,"ANANDAN, M.S.M.",GENERAL,ADMK,415357,37.08
Tamil Nadu,Tiruppur,"SUBBARAYAN, K.",GENERAL,CPI,508725,45.42
Tamil Nadu,Tiruppur,"CHANDIRAKUMAR, V.S.",GENERAL,MNM,64657,5.77
Tamil Nadu,Tiruppur,"JAGANATHAN, P.",GENERAL,NTK,42189,3.77
Tamil Nadu,Tiruppur,"KATHIRESAN, L.",GENERAL,IND,3476,0.31
Tamil Nadu,Tiruppur,"KANAGARAJ, P.",GENERAL,IND,1520,0.14
Tamil Nadu,Tiruppur,"KUMAR, D.",GENERAL,IND,1599,0.14
Tamil Nadu,Tiruppur,"SENTHILVEL, A.",GENERAL,IND,1899,0.17
Tamil Nadu,Tiruppur,"SELVAM, S.R.",GENERAL,IND,43816,3.91
Tamil Nadu,Tiruppur,"RAJKUMAR, S.",SC,IND,4481,0.40
Tamil Nadu,Tiruppur,"JAGANATHAN, P.",GENERAL,IND,2683,0.24
Tamil Nadu,Tiruppur,NOTA,,NOTA,21861,1.95
Tamil Nadu,Nilgiris ,"ASHOK KUMAR, R.",SC,BSP,4088,0.40
Tamil Nadu,Nilgiris ,"RAJA, A.",SC,DMK,547832,54.18
Tamil Nadu,Nilgiris ,"THIYAGARAJAN, M.",SC,ADMK,342009,33.83
Tamil Nadu,Nilgiris ,"RAJENTHIRAN, N.",SC,MNM,41169,4.07
Tamil Nadu,Nilgiris ,"ARUMUKAM, P.",SC,IND,1621,0.16
Tamil Nadu,Nilgiris ,"RAMASWAMY, M.",SC,IND,40419,4.00
Tamil Nadu,Nilgiris ,"SUBRAMANI, M.",SC,IND,5229,0.52
Tamil Nadu,Nilgiris ,"NAGARAJAN, A.",SC,IND,2199,0.22
Tamil Nadu,Nilgiris ,"RAJARATHINAM, M.",SC,IND,4747,0.47
Tamil Nadu,Nilgiris ,"RAJA, K.",SC,IND,3257,0.32
Tamil Nadu,Nilgiris ,NOTA,,NOTA,18149,1.80
Tamil Nadu,Coimbatore,RADHAKRISHNAN. C.P,GENERAL,BJP,392007,31.34
Tamil Nadu,Coimbatore,GOVINDAN. P,SC,BSP,4314,0.34
Tamil Nadu,Coimbatore,NATARAJAN. P.R,GENERAL,CPIM,571150,45.66
Tamil Nadu,Coimbatore,KALYANA SUNDARAM. S,GENERAL,NTK,60519,4.84
Tamil Nadu,Coimbatore,MAHENDRAN. R,GENERAL,MNM,145104,11.60
Tamil Nadu,Coimbatore,MANIKANDAN. P,SC,TNLK,2307,0.18
Tamil Nadu,Coimbatore,APPATHURAI. N.R.,GENERAL,IND,38061,3.04
Tamil Nadu,Coimbatore,KANAGASABAPATHY. G,SC,IND,2727,0.22
Tamil Nadu,Coimbatore,KRISHNAN. V,GENERAL,IND,2916,0.23
Tamil Nadu,Coimbatore,DHANAPAL. M,GENERAL,IND,1538,0.12
Tamil Nadu,Coimbatore,NATARAJAN. A,GENERAL,IND,1370,0.11
Tamil Nadu,Coimbatore,PUSHPANANTHAM. V,SC,IND,1422,0.11
Tamil Nadu,Coimbatore,RADHAKRISHNAN. U,GENERAL,IND,2633,0.21
Tamil Nadu,Coimbatore,RADHAKRISHNAN. P,GENERAL,IND,1627,0.13
Tamil Nadu,Coimbatore,NOTA,,NOTA,23190,1.85
Tamil Nadu,Pollachi,GANESHA MOORTHY. A,SC,BSP,3187,0.29
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. K,GENERAL,DMK,554230,51.23
Tamil Nadu,Pollachi,MAHENDRAN. C,GENERAL,ADMK,378347,34.97
Tamil Nadu,Pollachi,SANUJA. U,GENERAL,NTK,31483,2.91
Tamil Nadu,Pollachi,MOOKAMBIKA. R,GENERAL,MNM,59693,5.52
Tamil Nadu,Pollachi,ANSARI. S,GENERAL,IND,908,0.08
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. K.N.,GENERAL,IND,714,0.07
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. V,GENERAL,IND,1273,0.12
Tamil Nadu,Pollachi,BALAJI. G,GENERAL,IND,806,0.07
Tamil Nadu,Pollachi,MANICKAVEL. C,GENERAL,IND,534,0.05
Tamil Nadu,Pollachi,MUTHUKUMAR. C,GENERAL,IND,943,0.09
Tamil Nadu,Pollachi,MUTHUKUMAR. S,GENERAL,IND,26663,2.46
Tamil Nadu,Pollachi,RAMASAMY. K,GENERAL,IND,2737,0.25
Tamil Nadu,Pollachi,RAJENDHIRAN. R.G.,GENERAL,IND,5247,0.48
Tamil Nadu,Pollachi,NOTA,,NOTA,15110,1.40
Tamil Nadu,Dindigul,"ARASUR MANOHARAN (a) MANOHARAN, S",GENERAL,BSP,5743,0.49
Tamil Nadu,Dindigul,"VELUSAMY, P.",GENERAL,DMK,746523,64.30
Tamil Nadu,Dindigul,"SUTHAKARAN, S. Dr.",GENERAL,MNM,38784,3.34
Tamil Nadu,Dindigul,"SURESH. K,",GENERAL,UMK,2208,0.19
Tamil Nadu,Dindigul,"MANSOORALI KHAN, A.",GENERAL,NTK,54957,4.73
Tamil Nadu,Dindigul,"JOTHIMUTHU, K.",GENERAL,PMK,207551,17.88
Tamil Nadu,Dindigul,"ARUN KUMAR,A.",GENERAL,IND,1804,0.16
Tamil Nadu,Dindigul,"ANBUROSE. D,",GENERAL,IND,1324,0.11
Tamil Nadu,Dindigul,"ANANTHRAJ, T.",SC,IND,3022,0.26
Tamil Nadu,Dindigul,"IRUDAYASAMY, G.",GENERAL,IND,1064,0.09
Tamil Nadu,Dindigul,"ESWARAN, R.",GENERAL,IND,2764,0.24
Tamil Nadu,Dindigul,"UDAYAKUMAR,A.",SC,IND,1181,0.10
Tamil Nadu,Dindigul,"SHANMUGA PRABU,K.",GENERAL,IND,853,0.07
Tamil Nadu,Dindigul,"DINESHKUMAR, M.",SC,IND,1418,0.12
Tamil Nadu,Dindigul,"NAGARAJ , M",SC,IND,3291,0.28
Tamil Nadu,Dindigul,"PANDI, M.",SC,IND,3111,0.27
Tamil Nadu,Dindigul,"MURUGESAN, S .P,",SC,IND,1516,0.13
Tamil Nadu,Dindigul,"VETRIVEL, N.",GENERAL,IND,3903,0.34
Tamil Nadu,Dindigul,"VEMBARASAN. V,",GENERAL,IND,1126,0.10
Tamil Nadu,Dindigul,"VELUSAMY, P.",GENERAL,IND,851,0.07
Tamil Nadu,Dindigul,"JOTHI MURUGAN,P.",GENERAL,IND,62875,5.42
Tamil Nadu,Dindigul,NOTA,,NOTA,14177,1.22
Tamil Nadu,Karur,AadhiKrishnan P,SC,BSP,3059,0.28
Tamil Nadu,Karur,Thambidurai M,GENERAL,ADMK,275151,24.93
Tamil Nadu,Karur,Jothimani S,GENERAL,INC,695697,63.04
Tamil Nadu,Karur,Karuppaiya R,GENERAL,NTK,38543,3.49
Tamil Nadu,Karur,Noyyal Ramasamy M,GENERAL,TNLK,1264,0.11
Tamil Nadu,Karur,Manoharan M,GENERAL,AMPK,414,0.04
Tamil Nadu,Karur,Ramamoorthy R,GENERAL,UMK,717,0.06
Tamil Nadu,Karur,Joseph M A,GENERAL,DMSK,398,0.04
Tamil Nadu,Karur,Jothikumar J,GENERAL,DUUK,969,0.09
Tamil Nadu,Karur,Hariharan Dr R,GENERAL,MNM,15967,1.45
Tamil Nadu,Karur,Anbazhagan T,GENERAL,IND,666,0.06
Tamil Nadu,Karur,Anbukani S,GENERAL,IND,1145,0.10
Tamil Nadu,Karur,Ulaganathan T,SC,IND,824,0.07
Tamil Nadu,Karur,Ebeneezer S,GENERAL,IND,1950,0.18
Tamil Nadu,Karur,Kanagaraj R T,GENERAL,IND,1300,0.12
Tamil Nadu,Karur,Karthi P,GENERAL,IND,2175,0.20
Tamil Nadu,Karur,Karthikeyan B K,GENERAL,IND,2296,0.21
Tamil Nadu,Karur,Karthikeyan M,GENERAL,IND,1585,0.14
Tamil Nadu,Karur,Sathishkumar S,GENERAL,IND,1526,0.14
Tamil Nadu,Karur,Saraswathi K,SC,IND,860,0.08
Tamil Nadu,Karur,Sivakumar V,GENERAL,IND,378,0.03
Tamil Nadu,Karur,Selvaraj K,SC,IND,697,0.06
Tamil Nadu,Karur,Thangavel P S N,GENERAL,IND,31139,2.82
Tamil Nadu,Karur,Dasaprakash K,GENERAL,IND,813,0.07
Tamil Nadu,Karur,Nagajothi M,GENERAL,IND,397,0.04
Tamil Nadu,Karur,Palanivel P,SC,IND,549,0.05
Tamil Nadu,Karur,Babu G,SC,IND,313,0.03
Tamil Nadu,Karur,Pitchaimuthu T,GENERAL,IND,296,0.03
Tamil Nadu,Karur,Prakash N,GENERAL,IND,506,0.05
Tamil Nadu,Karur,Prabakaran T,GENERAL,IND,1129,0.10
Tamil Nadu,Karur,Pushpahenryraj S,GENERAL,IND,887,0.08
Tamil Nadu,Karur,Mahamuni A,SC,IND,2867,0.26
Tamil Nadu,Karur,Magudeeswaran K,GENERAL,IND,720,0.07
Tamil Nadu,Karur,Muthu K R P,GENERAL,IND,920,0.08
Tamil Nadu,Karur,Muthukumar G,GENERAL,IND,1045,0.09
Tamil Nadu,Karur,Ravi S P,GENERAL,IND,512,0.05
Tamil Nadu,Karur,Ramachandran M,SC,IND,1466,0.13
Tamil Nadu,Karur,Rajalingam M,GENERAL,IND,397,0.04
Tamil Nadu,Karur,Rajesh Kannan K,GENERAL,IND,270,0.02
Tamil Nadu,Karur,Varadan M,ST,IND,639,0.06
Tamil Nadu,Karur,Vigneshwaran P,GENERAL,IND,700,0.06
Tamil Nadu,Karur,Vinothkumar N,SC,IND,416,0.04
Tamil Nadu,Karur,NOTA,,NOTA,9603,0.87
Tamil Nadu,Tiruchirappalli,DR.Elangovan. V,GENERAL,DMDK,161999,15.45
Tamil Nadu,Tiruchirappalli,Thirunavukkarasar. SU,GENERAL,INC,621285,59.24
Tamil Nadu,Tiruchirappalli,Balamurugan. S,GENERAL,BSP,3961,0.38
Tamil Nadu,Tiruchirappalli,Asaithambi. P,SC,CPI(ML)(L),2685,0.26
Tamil Nadu,Tiruchirappalli,Anandharaja. V,GENERAL,MNM,42134,4.02
Tamil Nadu,Tiruchirappalli,Easudoss. S,GENERAL,ICF,1303,0.12
Tamil Nadu,Tiruchirappalli,Ganesan. P,GENERAL,TNLK,1324,0.13
Tamil Nadu,Tiruchirappalli,Nachi. S,GENERAL,DUUK,2368,0.23
Tamil Nadu,Tiruchirappalli,Vinoth. V,GENERAL,NTK,65286,6.22
Tamil Nadu,Tiruchirappalli,Arunachalam. A,GENERAL,IND,4892,0.47
Tamil Nadu,Tiruchirappalli,Ganesh. R,GENERAL,IND,1223,0.12
Tamil Nadu,Tiruchirappalli,Karuppaiah.C,GENERAL,IND,1218,0.12
Tamil Nadu,Tiruchirappalli,Kamaraj. K,SC,IND,731,0.07
Tamil Nadu,Tiruchirappalli,Karthik. K.M,GENERAL,IND,2136,0.20
Tamil Nadu,Tiruchirappalli,Gopalakrishnan. V,GENERAL,IND,2532,0.24
Tamil Nadu,Tiruchirappalli,Shadhik Batcha. A,GENERAL,IND,3376,0.32
Tamil Nadu,Tiruchirappalli,Sarubala. R. Thondaiman,GENERAL,IND,100818,9.61
Tamil Nadu,Tiruchirappalli,Sundrarajan.P,SC,IND,3451,0.33
Tamil Nadu,Tiruchirappalli,Chellaperumal.,GENERAL,IND,2241,0.21
Tamil Nadu,Tiruchirappalli,Thirunavukarasu. S,GENERAL,IND,3669,0.35
Tamil Nadu,Tiruchirappalli,Durai Benjamin,GENERAL,IND,876,0.08
Tamil Nadu,Tiruchirappalli,Pushparaj. K,GENERAL,IND,1604,0.15
Tamil Nadu,Tiruchirappalli,Vijayakumar. P,GENERAL,IND,1354,0.13
Tamil Nadu,Tiruchirappalli,Jayaram Metha. S,GENERAL,IND,1159,0.11
Tamil Nadu,Tiruchirappalli,NOTA,,NOTA,14437,1.38
Tamil Nadu,Perambalur,"SIVAPATHY, N.R",GENERAL,ADMK,280179,25.40
Tamil Nadu,Perambalur,"Dr.PAARIVENDHAR, T. R",GENERAL,DMK,683697,61.98
Tamil Nadu,Perambalur,"MUTHULAKSHMI, R.",GENERAL,BSP,4586,0.42
Tamil Nadu,Perambalur,"SHANTHI, K.",GENERAL,NTK,53545,4.85
Tamil Nadu,Perambalur,"Senthilvel, A.",GENERAL,UMK,1147,0.10
Tamil Nadu,Perambalur,"RAJASEKARAN, M.",GENERAL,ETMK,960,0.09
Tamil Nadu,Perambalur,"VINOTHKUMAR, S.",GENERAL,TNLK,1617,0.15
Tamil Nadu,Perambalur,"ANNADURAI, V.",SC,IND,962,0.09
Tamil Nadu,Perambalur,"ANANDRAJ, B.",GENERAL,IND,878,0.08
Tamil Nadu,Perambalur,"RAJASEKARAN, M.",GENERAL,IND,45591,4.13
Tamil Nadu,Perambalur,"UTHAMASELVAN, N.",GENERAL,IND,983,0.09
Tamil Nadu,Perambalur,"KARUPPAIYA, M.",GENERAL,IND,839,0.08
Tamil Nadu,Perambalur,"SABABATHI, S.",GENERAL,IND,885,0.08
Tamil Nadu,Perambalur,"SURESH, K.",SC,IND,1385,0.13
Tamil Nadu,Perambalur,"PACHAMUTHU, P.",GENERAL,IND,3336,0.30
Tamil Nadu,Perambalur,"MURUGAN, P.",GENERAL,IND,4313,0.39
Tamil Nadu,Perambalur,"RAJASEKARAN, T.",GENERAL,IND,2455,0.22
Tamil Nadu,Perambalur,"VINCENT MELBONE, J.",GENERAL,IND,3171,0.29
Tamil Nadu,Perambalur,"JAVEED HUSSAIN, T.",GENERAL,IND,913,0.08
Tamil Nadu,Perambalur,NOTA,,NOTA,11325,1.03
Tamil Nadu,Cuddalore ,T. R. V .S. RAMESH,GENERAL,DMK,522160,50.05
Tamil Nadu,Cuddalore ,C. JEYAPRAKASH,SC,BSP,2827,0.27
Tamil Nadu,Cuddalore ,V. ANNAMALAI,GENERAL,MNM,23713,2.27
Tamil Nadu,Cuddalore ,KUPPUSAMY,SC,ACDP,7540,0.72
Tamil Nadu,Cuddalore ,Dr. R. GOVINDASAMY,GENERAL,PMK,378177,36.25
Tamil Nadu,Cuddalore ,R. CHITHRA,GENERAL,NTK,34692,3.32
Tamil Nadu,Cuddalore ,CHELLADURAI,SC,TNLK,2587,0.25
Tamil Nadu,Cuddalore ,M PAVADAI RAJA,GENERAL,AgIMK,459,0.04
Tamil Nadu,Cuddalore ,A. MANIKANDAN,GENERAL,PUJP,638,0.06
Tamil Nadu,Cuddalore ,M. RAGHUNATHAN,GENERAL,IMK,748,0.07
Tamil Nadu,Cuddalore ,S. RAJAMOHAN,GENERAL,IND,920,0.09
Tamil Nadu,Cuddalore ,K. RAMAN,GENERAL,IND,1943,0.19
Tamil Nadu,Cuddalore ,D. SANKAR,GENERAL,IND,2860,0.27
Tamil Nadu,Cuddalore ,M. SATHIYASEELAN,SC,IND,1671,0.16
Tamil Nadu,Cuddalore ,D. SENTHAMARAI KANNAN,GENERAL,IND,1277,0.12
Tamil Nadu,Cuddalore ,K. THANGAVEL,GENERAL,IND,44892,4.30
Tamil Nadu,Cuddalore ,S. DHANASEKARAN,SC,IND,3296,0.32
Tamil Nadu,Cuddalore ,A. MARIMUTHU,SC,IND,635,0.06
Tamil Nadu,Cuddalore ,MOOVANDHAN,GENERAL,IND,1518,0.15
Tamil Nadu,Cuddalore ,A. JAYAMANI,GENERAL,IND,574,0.06
Tamil Nadu,Cuddalore ,K. HEMANTH KUMAR,GENERAL,IND,1350,0.13
Tamil Nadu,Cuddalore ,NOTA,,NOTA,8725,0.84
Tamil Nadu,Chidambaram ,CHANDRASEKAR P,SC,ADMK,497010,43.06
Tamil Nadu,Chidambaram ,KRISHNARAJ M,SC,AMPK,4675,0.41
Tamil Nadu,Chidambaram ,SIVAJOTHI M,SC,NTK,37471,3.25
Tamil Nadu,Chidambaram ,THIRUMAAVALAVAN THOL,SC,VCK,500229,43.34
Tamil Nadu,Chidambaram ,PARVATHI S,SC,DMSK,4100,0.36
Tamil Nadu,Chidambaram ,RAVI T,SC,MNM,15334,1.33
Tamil Nadu,Chidambaram ,ELAVARASAN A,SC,IND,62308,5.40
Tamil Nadu,Chidambaram ,KALAIYARASAN R,SC,IND,2155,0.19
Tamil Nadu,Chidambaram ,KITTU T,SC,IND,1200,0.10
Tamil Nadu,Chidambaram ,KRISHNAKUMARI A,SC,IND,1706,0.15
Tamil Nadu,Chidambaram ,GURUSAMY P,SC,IND,7012,0.61
Tamil Nadu,Chidambaram ,PERIYASAMY T,SC,IND,1464,0.13
Tamil Nadu,Chidambaram ,JAGATHEESAN M,SC,IND,2993,0.26
Tamil Nadu,Chidambaram ,NOTA,,NOTA,15535,1.35
Tamil Nadu,Mayiladuthurai,ASAIMANI. S,GENERAL,ADMK,337978,30.79
Tamil Nadu,Mayiladuthurai,RAMALINGAM. S,GENERAL,DMK,599292,54.59
Tamil Nadu,Mayiladuthurai,KALYANA SUNDARAM. N,SC,BSP,3183,0.29
Tamil Nadu,Mayiladuthurai,SUBHASHINI. K,GENERAL,NTK,41056,3.74
Tamil Nadu,Mayiladuthurai,REFAYUDEEN. M,GENERAL,MNM,17005,1.55
Tamil Nadu,Mayiladuthurai,HABEEB MOHAMED. U,GENERAL,APEP,892,0.08
Tamil Nadu,Mayiladuthurai,ANNADURAI. K,GENERAL,IND,325,0.03
